bar_time_server,timestamp_utc,split,row_index,stage45_volatility_mechanism_signal,tier_label,routing_source,partial_context_subtype,candidate_id,entry_decision
2025.07.01 16:35:00,2025-07-01T16:35:00Z,validation,6867,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 16:40:00,2025-07-01T16:40:00Z,validation,6868,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 16:45:00,2025-07-01T16:45:00Z,validation,6869,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 16:50:00,2025-07-01T16:50:00Z,validation,6870,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.01 16:55:00,2025-07-01T16:55:00Z,validation,6871,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 17:00:00,2025-07-01T17:00:00Z,validation,6872,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 17:05:00,2025-07-01T17:05:00Z,validation,6873,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 17:10:00,2025-07-01T17:10:00Z,validation,6874,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 17:15:00,2025-07-01T17:15:00Z,validation,6875,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.01 17:20:00,2025-07-01T17:20:00Z,validation,6876,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 17:25:00,2025-07-01T17:25:00Z,validation,6877,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 17:30:00,2025-07-01T17:30:00Z,validation,6878,-1,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,short
2025.07.01 17:35:00,2025-07-01T17:35:00Z,validation,6879,-1,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,short
2025.07.01 17:40:00,2025-07-01T17:40:00Z,validation,6880,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 17:45:00,2025-07-01T17:45:00Z,validation,6881,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 17:50:00,2025-07-01T17:50:00Z,validation,6882,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 17:55:00,2025-07-01T17:55:00Z,validation,6883,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:00:00,2025-07-01T18:00:00Z,validation,6884,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:05:00,2025-07-01T18:05:00Z,validation,6885,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:10:00,2025-07-01T18:10:00Z,validation,6886,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:15:00,2025-07-01T18:15:00Z,validation,6887,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:20:00,2025-07-01T18:20:00Z,validation,6888,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:25:00,2025-07-01T18:25:00Z,validation,6889,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:30:00,2025-07-01T18:30:00Z,validation,6890,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:35:00,2025-07-01T18:35:00Z,validation,6891,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:40:00,2025-07-01T18:40:00Z,validation,6892,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:45:00,2025-07-01T18:45:00Z,validation,6893,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:50:00,2025-07-01T18:50:00Z,validation,6894,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 18:55:00,2025-07-01T18:55:00Z,validation,6895,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:00:00,2025-07-01T19:00:00Z,validation,6896,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:05:00,2025-07-01T19:05:00Z,validation,6897,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:10:00,2025-07-01T19:10:00Z,validation,6898,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:15:00,2025-07-01T19:15:00Z,validation,6899,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:20:00,2025-07-01T19:20:00Z,validation,6900,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:25:00,2025-07-01T19:25:00Z,validation,6901,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:30:00,2025-07-01T19:30:00Z,validation,6902,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:35:00,2025-07-01T19:35:00Z,validation,6903,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:40:00,2025-07-01T19:40:00Z,validation,6904,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:45:00,2025-07-01T19:45:00Z,validation,6905,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:50:00,2025-07-01T19:50:00Z,validation,6906,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 19:55:00,2025-07-01T19:55:00Z,validation,6907,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 20:00:00,2025-07-01T20:00:00Z,validation,6908,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 20:05:00,2025-07-01T20:05:00Z,validation,6909,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 20:10:00,2025-07-01T20:10:00Z,validation,6910,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 20:15:00,2025-07-01T20:15:00Z,validation,6911,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 20:45:00,2025-07-01T20:45:00Z,validation,6912,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 20:50:00,2025-07-01T20:50:00Z,validation,6913,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 20:55:00,2025-07-01T20:55:00Z,validation,6914,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 21:00:00,2025-07-01T21:00:00Z,validation,6915,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 21:05:00,2025-07-01T21:05:00Z,validation,6916,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 21:20:00,2025-07-01T21:20:00Z,validation,6917,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 21:25:00,2025-07-01T21:25:00Z,validation,6918,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 21:30:00,2025-07-01T21:30:00Z,validation,6919,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 21:35:00,2025-07-01T21:35:00Z,validation,6920,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.01 22:00:00,2025-07-01T22:00:00Z,validation,6921,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 16:35:00,2025-07-02T16:35:00Z,validation,6922,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 16:40:00,2025-07-02T16:40:00Z,validation,6923,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 16:45:00,2025-07-02T16:45:00Z,validation,6924,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 16:50:00,2025-07-02T16:50:00Z,validation,6925,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 16:55:00,2025-07-02T16:55:00Z,validation,6926,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:00:00,2025-07-02T17:00:00Z,validation,6927,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:05:00,2025-07-02T17:05:00Z,validation,6928,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:10:00,2025-07-02T17:10:00Z,validation,6929,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:15:00,2025-07-02T17:15:00Z,validation,6930,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:25:00,2025-07-02T17:25:00Z,validation,6931,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:35:00,2025-07-02T17:35:00Z,validation,6932,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:40:00,2025-07-02T17:40:00Z,validation,6933,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:45:00,2025-07-02T17:45:00Z,validation,6934,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:50:00,2025-07-02T17:50:00Z,validation,6935,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 17:55:00,2025-07-02T17:55:00Z,validation,6936,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 18:00:00,2025-07-02T18:00:00Z,validation,6937,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 18:05:00,2025-07-02T18:05:00Z,validation,6938,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 18:15:00,2025-07-02T18:15:00Z,validation,6939,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 18:30:00,2025-07-02T18:30:00Z,validation,6940,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 18:35:00,2025-07-02T18:35:00Z,validation,6941,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 19:00:00,2025-07-02T19:00:00Z,validation,6942,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 19:05:00,2025-07-02T19:05:00Z,validation,6943,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 19:30:00,2025-07-02T19:30:00Z,validation,6944,-1,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,short
2025.07.02 19:35:00,2025-07-02T19:35:00Z,validation,6945,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 19:55:00,2025-07-02T19:55:00Z,validation,6946,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 20:00:00,2025-07-02T20:00:00Z,validation,6947,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 20:05:00,2025-07-02T20:05:00Z,validation,6948,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 20:25:00,2025-07-02T20:25:00Z,validation,6949,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 20:45:00,2025-07-02T20:45:00Z,validation,6950,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 20:50:00,2025-07-02T20:50:00Z,validation,6951,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 20:55:00,2025-07-02T20:55:00Z,validation,6952,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 21:00:00,2025-07-02T21:00:00Z,validation,6953,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 21:05:00,2025-07-02T21:05:00Z,validation,6954,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 21:10:00,2025-07-02T21:10:00Z,validation,6955,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 21:15:00,2025-07-02T21:15:00Z,validation,6956,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 21:30:00,2025-07-02T21:30:00Z,validation,6957,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 21:45:00,2025-07-02T21:45:00Z,validation,6958,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.02 22:00:00,2025-07-02T22:00:00Z,validation,6959,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 16:35:00,2025-07-07T16:35:00Z,validation,6960,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 16:40:00,2025-07-07T16:40:00Z,validation,6961,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 16:45:00,2025-07-07T16:45:00Z,validation,6962,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 16:50:00,2025-07-07T16:50:00Z,validation,6963,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 16:55:00,2025-07-07T16:55:00Z,validation,6964,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.07 17:05:00,2025-07-07T17:05:00Z,validation,6965,-1,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,short
2025.07.07 17:10:00,2025-07-07T17:10:00Z,validation,6966,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 17:15:00,2025-07-07T17:15:00Z,validation,6967,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 17:20:00,2025-07-07T17:20:00Z,validation,6968,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.07 17:25:00,2025-07-07T17:25:00Z,validation,6969,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 17:30:00,2025-07-07T17:30:00Z,validation,6970,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 17:35:00,2025-07-07T17:35:00Z,validation,6971,-1,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,short
2025.07.07 17:40:00,2025-07-07T17:40:00Z,validation,6972,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 17:50:00,2025-07-07T17:50:00Z,validation,6973,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 17:55:00,2025-07-07T17:55:00Z,validation,6974,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:00:00,2025-07-07T18:00:00Z,validation,6975,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:05:00,2025-07-07T18:05:00Z,validation,6976,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:10:00,2025-07-07T18:10:00Z,validation,6977,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:20:00,2025-07-07T18:20:00Z,validation,6978,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:25:00,2025-07-07T18:25:00Z,validation,6979,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:30:00,2025-07-07T18:30:00Z,validation,6980,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:35:00,2025-07-07T18:35:00Z,validation,6981,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:40:00,2025-07-07T18:40:00Z,validation,6982,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:45:00,2025-07-07T18:45:00Z,validation,6983,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:50:00,2025-07-07T18:50:00Z,validation,6984,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 18:55:00,2025-07-07T18:55:00Z,validation,6985,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 19:05:00,2025-07-07T19:05:00Z,validation,6986,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.07 19:10:00,2025-07-07T19:10:00Z,validation,6987,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 19:20:00,2025-07-07T19:20:00Z,validation,6988,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 19:25:00,2025-07-07T19:25:00Z,validation,6989,-1,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,short
2025.07.07 19:30:00,2025-07-07T19:30:00Z,validation,6990,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.07 19:35:00,2025-07-07T19:35:00Z,validation,6991,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.07 19:40:00,2025-07-07T19:40:00Z,validation,6992,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 19:45:00,2025-07-07T19:45:00Z,validation,6993,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 19:50:00,2025-07-07T19:50:00Z,validation,6994,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 19:55:00,2025-07-07T19:55:00Z,validation,6995,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:00:00,2025-07-07T20:00:00Z,validation,6996,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:05:00,2025-07-07T20:05:00Z,validation,6997,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:10:00,2025-07-07T20:10:00Z,validation,6998,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:15:00,2025-07-07T20:15:00Z,validation,6999,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:20:00,2025-07-07T20:20:00Z,validation,7000,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:30:00,2025-07-07T20:30:00Z,validation,7001,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:35:00,2025-07-07T20:35:00Z,validation,7002,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:40:00,2025-07-07T20:40:00Z,validation,7003,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:45:00,2025-07-07T20:45:00Z,validation,7004,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:50:00,2025-07-07T20:50:00Z,validation,7005,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 20:55:00,2025-07-07T20:55:00Z,validation,7006,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:00:00,2025-07-07T21:00:00Z,validation,7007,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:05:00,2025-07-07T21:05:00Z,validation,7008,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:10:00,2025-07-07T21:10:00Z,validation,7009,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:15:00,2025-07-07T21:15:00Z,validation,7010,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:20:00,2025-07-07T21:20:00Z,validation,7011,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:25:00,2025-07-07T21:25:00Z,validation,7012,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:30:00,2025-07-07T21:30:00Z,validation,7013,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:35:00,2025-07-07T21:35:00Z,validation,7014,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:40:00,2025-07-07T21:40:00Z,validation,7015,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 21:50:00,2025-07-07T21:50:00Z,validation,7016,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.07 22:00:00,2025-07-07T22:00:00Z,validation,7017,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 16:35:00,2025-07-08T16:35:00Z,validation,7018,-1,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,short
2025.07.08 16:40:00,2025-07-08T16:40:00Z,validation,7019,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 16:45:00,2025-07-08T16:45:00Z,validation,7020,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.08 16:50:00,2025-07-08T16:50:00Z,validation,7021,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 16:55:00,2025-07-08T16:55:00Z,validation,7022,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.08 17:00:00,2025-07-08T17:00:00Z,validation,7023,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 17:05:00,2025-07-08T17:05:00Z,validation,7024,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,long
2025.07.08 17:10:00,2025-07-08T17:10:00Z,validation,7025,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 17:20:00,2025-07-08T17:20:00Z,validation,7026,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 17:25:00,2025-07-08T17:25:00Z,validation,7027,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 17:30:00,2025-07-08T17:30:00Z,validation,7028,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 17:35:00,2025-07-08T17:35:00Z,validation,7029,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 17:45:00,2025-07-08T17:45:00Z,validation,7030,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 17:50:00,2025-07-08T17:50:00Z,validation,7031,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 17:55:00,2025-07-08T17:55:00Z,validation,7032,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 18:00:00,2025-07-08T18:00:00Z,validation,7033,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 18:10:00,2025-07-08T18:10:00Z,validation,7034,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 18:25:00,2025-07-08T18:25:00Z,validation,7035,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 18:30:00,2025-07-08T18:30:00Z,validation,7036,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 18:35:00,2025-07-08T18:35:00Z,validation,7037,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 18:40:00,2025-07-08T18:40:00Z,validation,7038,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
2025.07.08 18:50:00,2025-07-08T18:50:00Z,validation,7039,0,Tier A,tier_a_primary,Tier_A_full_context,c08_extreme_compression_stress,flat
